ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
49,Cincinnati,Western & Southern Financial Group Masters,8/15/2023,Masters 1000,Outdoor,Hard,1st Round,3,Coric B.,Korda S.,16,30,2315,1320,7,6,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,2.3,1.62,2.29,1.69,2.3,1.69,2.24,1.64
49,Cincinnati,Western & Southern Financial Group Masters,8/15/2023,Masters 1000,Outdoor,Hard,1st Round,3,Wawrinka S.,Nakashima B.,51,73,924,805,6,3,6,7,6,3,NA,NA,NA,NA,2,1,Completed,2.2,1.67,2.04,1.85,2.2,1.85,2.06,1.77
49,Cincinnati,Western & Southern Financial Group Masters,8/15/2023,Masters 1000,Outdoor,Hard,1st Round,3,Zverev A.,Dimitrov G.,17,19,2310,1690,6,2,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.67,2.2,1.65,2.36,1.68,2.4,1.64,2.26
49,Cincinnati,Western & Southern Financial Group Masters,8/15/2023,Masters 1000,Outdoor,Hard,1st Round,3,Davidovich Fokina A.,Etcheverry T.,23,31,1490,1285,6,3,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.33,3.4,1.29,3.9,1.35,3.9,1.32,3.41
49,Cincinnati,Western & Southern Financial Group Masters,8/15/2023,Masters 1000,Outdoor,Hard,1st Round,3,Musetti L.,Evans D.,18,28,1995,1381,6,4,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.73,2.1,1.74,2.21,1.77,2.21,1.72,2.12
49,Cincinnati,Western & Southern Financial Group Masters,8/15/2023,Masters 1000,Outdoor,Hard,1st Round,3,Monfils G.,Norrie C.,211,15,297,2425,3,6,6,4,6,3,NA,NA,NA,NA,2,1,Completed,2.1,1.73,2.11,1.8,2.22,1.8,2.11,1.72
49,Cincinnati,Western & Southern Financial Group Masters,8/15/2023,Masters 1000,Outdoor,Hard,1st Round,3,Sonego L.,Shevchenko A.,39,88,1105,670,6,3,3,6,6,3,NA,NA,NA,NA,2,1,Completed,1.53,2.5,1.59,2.5,1.61,2.53,1.56,2.42
49,Cincinnati,Western & Southern Financial Group Masters,8/15/2023,Masters 1000,Outdoor,Hard,1st Round,3,Hurkacz H.,Kokkinakis T.,20,78,1685,766,7,6,3,6,7,6,NA,NA,NA,NA,2,1,Completed,1.44,2.75,1.41,3.13,1.47,3.13,1.42,2.85
49,Cincinnati,Western & Southern Financial Group Masters,8/15/2023,Masters 1000,Outdoor,Hard,1st Round,3,Purcell M.,Harris L.,70,182,816,337,6,4,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,2,1.8,2.03,1.86,2.1,1.86,1.99,1.81
49,Cincinnati,Western & Southern Financial Group Masters,8/16/2023,Masters 1000,Outdoor,Hard,1st Round,3,De Minaur A.,Wolf J.J.,12,44,2595,1015,6,0,3,6,6,1,NA,NA,NA,NA,2,1,Completed,1.53,2.5,1.55,2.6,1.62,2.61,1.53,2.48
49,Cincinnati,Western & Southern Financial Group Masters,8/16/2023,Masters 1000,Outdoor,Hard,1st Round,3,Mcdonald M.,Hanfmann Y.,43,50,1040,929,7,5,6,1,NA,NA,NA,NA,NA,NA,2,0,Completed,1.44,2.75,1.39,3.22,1.44,3.34,1.38,3.01
49,Cincinnati,Western & Southern Financial Group Masters,8/15/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Ruusuvuori E.,Rublev A.,60,8,866,4595,7,6,5,7,7,6,NA,NA,NA,NA,2,1,Completed,3.4,1.33,3.71,1.32,3.72,1.34,3.47,1.31
49,Cincinnati,Western & Southern Financial Group Masters,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Mannarino A.,Auger-Aliassime F.,32,14,1276,2510,6,4,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,2.5,1.53,2.59,1.57,2.59,1.6,2.45,1.54
49,Cincinnati,Western & Southern Financial Group Masters,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Alcaraz C.,Thompson J.,1,55,9395,897,7,5,4,6,6,3,NA,NA,NA,NA,2,1,Completed,1.08,8,1.11,8.33,1.11,8.4,1.09,7.41
49,Cincinnati,Western & Southern Financial Group Masters,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Paul T.,Humbert U.,13,33,2525,1258,6,1,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.5,2.63,1.51,2.76,1.53,2.76,1.5,2.59
49,Cincinnati,Western & Southern Financial Group Masters,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Zverev A.,Nishioka Y.,17,45,2310,980,7,5,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.14,5.5,1.18,5.65,1.18,5.8,1.16,5.22
49,Cincinnati,Western & Southern Financial Group Masters,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Medvedev D.,Musetti L.,3,18,6530,1995,6,3,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.22,4.33,1.23,4.7,1.26,4.7,1.22,4.29
49,Cincinnati,Western & Southern Financial Group Masters,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Lajovic D.,Sinner J.,66,6,839,4725,6,4,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,7,1.1,8.36,1.11,8.36,1.12,6.82,1.1
49,Cincinnati,Western & Southern Financial Group Masters,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Fritz T.,Sonego L.,9,39,3605,1105,6,4,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.29,3.75,1.27,4.26,1.29,4.26,1.26,3.83
49,Cincinnati,Western & Southern Financial Group Masters,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Purcell M.,Ruud C.,70,7,816,4715,6,4,3,6,6,4,NA,NA,NA,NA,2,1,Completed,3.4,1.33,3.6,1.34,3.6,1.35,3.4,1.31
49,Cincinnati,Western & Southern Financial Group Masters,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Hurkacz H.,Coric B.,20,16,1685,2315,5,7,6,3,6,3,NA,NA,NA,NA,2,1,Completed,1.62,2.3,1.69,2.3,1.72,2.3,1.65,2.23
49,Cincinnati,Western & Southern Financial Group Masters,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Tsitsipas S.,Shelton B.,4,40,5090,1060,7,6,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.25,4,1.29,3.97,1.36,4.01,1.29,3.61
49,Cincinnati,Western & Southern Financial Group Masters,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Monfils G.,De Minaur A.,211,12,297,2595,7,5,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,2.75,1.44,2.7,1.53,2.75,1.54,2.59,1.49
49,Cincinnati,Western & Southern Financial Group Masters,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Mcdonald M.,Rune H.,43,5,1040,4790,6,4,2,0,NA,NA,NA,NA,NA,NA,1,0,Retired,2.38,1.57,2.56,1.58,2.56,1.61,2.4,1.57
49,Cincinnati,Western & Southern Financial Group Masters,8/17/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Djokovic N.,Davidovich Fokina A.,2,23,8795,1490,6,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Retired,1.13,6,1.17,6.02,1.18,6.05,1.15,5.45
49,Cincinnati,Western & Southern Financial Group Masters,8/17/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Wawrinka S.,Tiafoe F.,51,10,924,3050,6,3,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,2.63,1.5,2.6,1.56,2.73,1.59,2.52,1.52
49,Cincinnati,Western & Southern Financial Group Masters,8/17/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Popyrin A.,Jarry N.,58,26,869,1394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Walkover,2.1,1.73,2.05,1.85,2.17,1.86,2.02,1.79
49,Cincinnati,Western & Southern Financial Group Masters,8/17/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Popyrin A.,Ruusuvuori E.,58,60,869,866,6,2,1,6,6,3,NA,NA,NA,NA,2,1,Completed,2.5,1.53,2.62,1.56,2.64,1.59,2.47,1.54
49,Cincinnati,Western & Southern Financial Group Masters,8/17/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Zverev A.,Medvedev D.,17,3,2310,6530,6,4,5,7,6,4,NA,NA,NA,NA,2,1,Completed,2.63,1.5,2.63,1.55,2.8,1.55,2.64,1.48
49,Cincinnati,Western & Southern Financial Group Masters,8/17/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Hurkacz H.,Tsitsipas S.,20,4,1685,5090,6,3,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,2.63,1.5,2.66,1.54,2.7,1.54,2.57,1.51
49,Cincinnati,Western & Southern Financial Group Masters,8/17/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Mannarino A.,Mcdonald M.,32,43,1276,1040,6,4,3,0,NA,NA,NA,NA,NA,NA,1,0,Retired,2.3,1.62,2.28,1.71,2.32,1.73,2.23,1.65
49,Cincinnati,Western & Southern Financial Group Masters,8/17/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Alcaraz C.,Paul T.,1,13,9395,2525,7,6,6,7,6,3,NA,NA,NA,NA,2,1,Completed,1.29,3.75,1.27,4.26,1.29,4.34,1.25,3.95
49,Cincinnati,Western & Southern Financial Group Masters,8/17/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Purcell M.,Wawrinka S.,70,51,816,924,6,4,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,2.75,1.44,3.12,1.42,3.16,1.48,2.83,1.43
49,Cincinnati,Western & Southern Financial Group Masters,8/18/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Fritz T.,Lajovic D.,9,66,3605,839,5,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Retired,1.25,4,1.25,4.49,1.25,4.53,1.23,4.13
49,Cincinnati,Western & Southern Financial Group Masters,8/18/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Djokovic N.,Monfils G.,2,211,8795,297,6,3,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.13,6,1.14,6.75,1.15,6.77,1.13,5.97
49,Cincinnati,Western & Southern Financial Group Masters,8/18/2023,Masters 1000,Outdoor,Hard,Quarterfinals,3,Hurkacz H.,Popyrin A.,20,58,1685,869,6,1,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.29,3.75,1.34,3.63,1.34,3.75,1.31,3.46
49,Cincinnati,Western & Southern Financial Group Masters,8/18/2023,Masters 1000,Outdoor,Hard,Quarterfinals,3,Alcaraz C.,Purcell M.,1,70,9395,816,4,6,6,3,6,4,NA,NA,NA,NA,2,1,Completed,1.08,8,1.08,10.57,1.14,10.64,1.08,8.33
49,Cincinnati,Western & Southern Financial Group Masters,8/19/2023,Masters 1000,Outdoor,Hard,Quarterfinals,3,Zverev A.,Mannarino A.,17,32,2310,1276,6,2,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.22,4.33,1.27,4.24,1.28,4.34,1.24,4.02
49,Cincinnati,Western & Southern Financial Group Masters,8/19/2023,Masters 1000,Outdoor,Hard,Quarterfinals,3,Djokovic N.,Fritz T.,2,9,8795,3605,6,0,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.22,4.33,1.26,4.37,1.26,4.82,1.22,4.26
49,Cincinnati,Western & Southern Financial Group Masters,8/19/2023,Masters 1000,Outdoor,Hard,Semifinals,3,Alcaraz C.,Hurkacz H.,1,20,9395,1685,2,6,7,6,6,3,NA,NA,NA,NA,2,1,Completed,1.3,3.5,1.32,3.72,1.4,3.72,1.32,3.35
49,Cincinnati,Western & Southern Financial Group Masters,8/20/2023,Masters 1000,Outdoor,Hard,Semifinals,3,Djokovic N.,Zverev A.,2,17,8795,2310,7,6,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,1.29,3.75,1.34,3.57,1.35,3.86,1.3,3.54
49,Cincinnati,Western & Southern Financial Group Masters,8/20/2023,Masters 1000,Outdoor,Hard,The Final,3,Djokovic N.,Alcaraz C.,2,1,8795,9395,5,7,7,6,7,6,NA,NA,NA,NA,2,1,Completed,1.62,2.3,1.69,2.3,1.7,2.5,1.62,2.31
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/20/2023,ATP250,Outdoor,Hard,1st Round,3,Huesler M.A.,Shevchenko A.,87,84,689,699,6,3,4,6,4,0,NA,NA,NA,NA,1,1,Retired,2.2,1.67,2.09,1.81,2.32,1.83,2.11,1.72
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/20/2023,ATP250,Outdoor,Hard,1st Round,3,Zhang Zh.,Ivashka I.,67,99,815,591,4,6,7,6,6,2,NA,NA,NA,NA,2,1,Completed,1.8,2,1.85,2.04,1.88,2.09,1.81,1.98
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/20/2023,ATP250,Outdoor,Hard,1st Round,3,Cerundolo J.M.,Safiullin R.,100,61,591,857,7,6,3,6,6,3,NA,NA,NA,NA,2,1,Completed,6,1.13,6.28,1.15,6.74,1.15,5.91,1.13
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/20/2023,ATP250,Outdoor,Hard,1st Round,3,Bonzi B.,Muller A.,101,85,590,697,6,4,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,2.3,1.62,2.12,1.79,2.3,1.82,2.09,1.73
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/20/2023,ATP250,Outdoor,Hard,1st Round,3,Galan D.E.,Albot R.,70,105,804,576,6,1,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,1.73,2.1,1.79,2.13,1.8,2.21,1.73,2.09
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/20/2023,ATP250,Outdoor,Hard,1st Round,3,Michelsen A.,Varillas J.P.,133,74,465,779,6,3,6,7,6,0,NA,NA,NA,NA,2,1,Completed,1.3,3.5,1.48,2.83,1.48,3.6,1.32,3.37
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/21/2023,ATP250,Outdoor,Hard,1st Round,3,Nakashima B.,Kubler J.,72,86,795,693,6,1,3,6,7,6,NA,NA,NA,NA,2,1,Completed,1.36,3.2,1.45,2.96,1.5,3.2,1.42,2.83
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/21/2023,ATP250,Outdoor,Hard,1st Round,3,Diaz Acosta F.,Halys Q.,93,69,626,805,4,6,6,2,6,4,NA,NA,NA,NA,2,1,Completed,4,1.25,3.94,1.29,4.4,1.29,3.91,1.25
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/21/2023,ATP250,Outdoor,Hard,1st Round,3,Purcell M.,Cecchinato M.,47,109,1013,549,6,4,6,1,NA,NA,NA,NA,NA,NA,2,0,Completed,1.08,8,1.16,6.06,1.16,9.91,1.11,6.77
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/21/2023,ATP250,Outdoor,Hard,1st Round,3,Draper J.,Borges N.,118,79,526,754,6,3,6,1,NA,NA,NA,NA,NA,NA,2,0,Completed,1.4,3,1.38,3.27,1.44,3.27,1.38,2.99
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/21/2023,ATP250,Outdoor,Hard,1st Round,3,Hijikata R.,Marchenko I.,111,267,544,221,4,6,6,3,6,2,NA,NA,NA,NA,2,1,Completed,1.62,2.3,1.69,2.28,1.73,2.32,1.64,2.23
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/21/2023,ATP250,Outdoor,Hard,1st Round,3,Krueger M.,Kotov P.,275,97,211,603,6,3,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,2.1,1.73,2.38,1.65,2.38,1.8,2.2,1.66
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/21/2023,ATP250,Outdoor,Hard,1st Round,3,Koepfer D.,Lestienne C.,78,103,757,582,6,4,3,6,7,6,NA,NA,NA,NA,2,1,Completed,1.53,2.5,1.61,2.46,1.69,2.5,1.56,2.4
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/21/2023,ATP250,Outdoor,Hard,1st Round,3,Mmoh M.,King D.,94,497,624,81,6,2,3,6,6,3,NA,NA,NA,NA,2,1,Completed,1.3,3.5,1.3,3.86,1.33,3.9,1.29,3.53
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/21/2023,ATP250,Outdoor,Hard,1st Round,3,Kumar O.,Rinderknech A.,385,73,126,781,6,3,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,5.5,1.14,NA,NA,6.35,1.17,5.4,1.14
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/22/2023,ATP250,Outdoor,Hard,1st Round,3,Van Assche L.,Kwiatkowski T.S.,65,477,831,89,3,6,6,3,6,2,NA,NA,NA,NA,2,1,Completed,1.53,2.5,1.48,2.83,1.57,2.87,1.48,2.63
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/21/2023,ATP250,Outdoor,Hard,2nd Round,3,Fucsovics M.,Zhang Zh.,58,67,884,815,6,4,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.67,2.2,1.65,2.37,1.71,2.37,1.64,2.23
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/22/2023,ATP250,Outdoor,Hard,2nd Round,3,Gasquet R.,Huesler M.A.,57,87,910,689,6,4,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.91,1.91,1.86,2.03,1.95,2.05,1.86,1.92
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/22/2023,ATP250,Outdoor,Hard,2nd Round,3,Baez S.,Galan D.E.,42,70,1055,804,3,6,6,4,6,4,NA,NA,NA,NA,2,1,Completed,2,1.8,2.1,1.81,2.1,1.86,1.99,1.8
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/22/2023,ATP250,Outdoor,Hard,2nd Round,3,Nakashima B.,Fils A.,72,48,795,1007,6,7,7,6,6,2,NA,NA,NA,NA,2,1,Completed,1.8,2,1.8,2.12,1.9,2.2,1.76,2.05
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/22/2023,ATP250,Outdoor,Hard,2nd Round,3,Michelsen A.,Ofner S.,133,59,465,868,7,6,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,1.62,2.3,1.77,2.15,1.77,2.6,1.66,2.2
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/22/2023,ATP250,Outdoor,Hard,2nd Round,3,Djere L.,Diaz Acosta F.,34,93,1215,626,6,3,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.4,3,1.46,2.9,1.49,3.2,1.42,2.85
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/22/2023,ATP250,Outdoor,Hard,2nd Round,3,Purcell M.,Kuznetsov An.,47,NA,1013,NA,6,4,6,1,NA,NA,NA,NA,NA,NA,2,0,Completed,NA,NA,NA,NA,NA,NA,NA,NA
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/22/2023,ATP250,Outdoor,Hard,2nd Round,3,Koepfer D.,Kirchheimer S.,78,416,757,110,6,3,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.1,7,1.11,8.05,1.14,8.07,1.1,6.87
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/22/2023,ATP250,Outdoor,Hard,2nd Round,3,Cerundolo J.M.,Hanfmann Y.,100,54,591,929,7,6,5,7,7,6,NA,NA,NA,NA,2,1,Completed,3.4,1.33,3.16,1.4,3.4,1.44,3.01,1.38
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/22/2023,ATP250,Outdoor,Hard,2nd Round,3,Griekspoor T.,Draper J.,25,118,1436,526,7,6,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Retired,1.91,1.91,2,1.89,2.04,1.91,1.94,1.85
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/22/2023,ATP250,Outdoor,Hard,2nd Round,3,Korda S.,Bonzi B.,33,101,1240,590,6,2,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.29,3.75,1.29,3.96,1.33,4,1.28,3.6
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/22/2023,ATP250,Outdoor,Hard,2nd Round,3,Vukic A.,Van Assche L.,51,65,949,831,6,3,6,7,6,3,NA,NA,NA,NA,2,1,Completed,1.57,2.38,1.6,2.49,1.62,2.66,1.56,2.41
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/22/2023,ATP250,Outdoor,Hard,2nd Round,3,Lehecka J.,Krueger M.,35,275,1198,211,2,6,6,2,6,3,NA,NA,NA,NA,2,1,Completed,1.25,4,1.26,4.24,1.3,4.24,1.26,3.8
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/22/2023,ATP250,Outdoor,Hard,2nd Round,3,Coric B.,Hijikata R.,29,111,1360,544,6,2,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.3,3.5,1.27,4.12,1.3,4.2,1.27,3.73
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/23/2023,ATP250,Outdoor,Hard,2nd Round,3,Kumar O.,Van De Zandschulp B.,385,55,126,915,6,3,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,5,1.17,4.75,1.22,5.05,1.22,4.5,1.2
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/23/2023,ATP250,Outdoor,Hard,2nd Round,3,Mmoh M.,Giron M.,94,63,624,850,6,3,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,2.63,1.5,2.63,1.54,2.64,1.62,2.45,1.55
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/23/2023,ATP250,Outdoor,Hard,3rd Round,3,Korda S.,Fucsovics M.,33,58,1240,884,7,6,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.5,2.63,1.45,3,1.5,3.02,1.43,2.8
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/23/2023,ATP250,Outdoor,Hard,3rd Round,3,Purcell M.,Griekspoor T.,47,25,1013,1436,7,6,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,2.5,1.53,2.49,1.61,2.58,1.61,2.46,1.54
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/23/2023,ATP250,Outdoor,Hard,3rd Round,3,Baez S.,Vukic A.,42,51,1055,949,6,4,4,6,6,4,NA,NA,NA,NA,2,1,Completed,2.3,1.62,2.21,1.75,2.38,1.75,2.25,1.63
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/23/2023,ATP250,Outdoor,Hard,3rd Round,3,Gasquet R.,Nakashima B.,57,72,910,795,2,6,6,4,6,4,NA,NA,NA,NA,2,1,Completed,2.75,1.44,3.37,1.37,3.44,1.46,3.05,1.37
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/23/2023,ATP250,Outdoor,Hard,3rd Round,3,Lehecka J.,Koepfer D.,35,78,1198,757,6,3,3,6,6,4,NA,NA,NA,NA,2,1,Completed,1.57,2.38,1.66,2.38,1.66,2.52,1.58,2.35
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/23/2023,ATP250,Outdoor,Hard,3rd Round,3,Cerundolo J.M.,Kumar O.,100,385,591,126,7,5,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.62,2.3,1.7,2.29,1.72,2.38,1.64,2.24
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/23/2023,ATP250,Outdoor,Hard,3rd Round,3,Coric B.,Mmoh M.,29,94,1360,624,6,4,6,7,6,3,NA,NA,NA,NA,2,1,Completed,1.44,2.75,1.55,2.65,1.61,2.78,1.51,2.56
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/24/2023,ATP250,Outdoor,Hard,3rd Round,3,Djere L.,Michelsen A.,34,133,1215,465,6,4,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.67,2.2,1.74,2.24,1.8,2.3,1.72,2.11
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/24/2023,ATP250,Outdoor,Hard,Quarterfinals,3,Korda S.,Gasquet R.,33,57,1240,910,4,6,6,1,7,6,NA,NA,NA,NA,2,1,Completed,1.33,3.4,1.34,3.58,1.34,3.65,1.31,3.42
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/24/2023,ATP250,Outdoor,Hard,Quarterfinals,3,Lehecka J.,Purcell M.,35,47,1198,1013,7,6,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.73,2.1,1.81,2.12,1.82,2.25,1.76,2.06
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/25/2023,ATP250,Outdoor,Hard,Quarterfinals,3,Coric B.,Cerundolo J.M.,29,100,1360,591,6,3,6,1,NA,NA,NA,NA,NA,NA,2,0,Completed,1.2,4.5,1.25,4.45,1.25,4.59,1.21,4.3
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/25/2023,ATP250,Outdoor,Hard,Quarterfinals,3,Baez S.,Djere L.,42,34,1055,1215,6,3,6,0,NA,NA,NA,NA,NA,NA,2,0,Completed,2.2,1.67,2.25,1.72,2.35,1.72,2.19,1.67
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/25/2023,ATP250,Outdoor,Hard,Semifinals,3,Lehecka J.,Korda S.,35,33,1198,1240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Walkover,2.5,1.53,NA,NA,2.55,1.63,2.47,1.58
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/25/2023,ATP250,Outdoor,Hard,Semifinals,3,Baez S.,Coric B.,42,29,1055,1360,6,3,6,7,7,6,NA,NA,NA,NA,2,1,Completed,3,1.4,3.02,1.44,3.02,1.5,2.86,1.42
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/26/2023,ATP250,Outdoor,Hard,The Final,3,Baez S.,Lehecka J.,42,35,1055,1198,6,4,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,2.38,1.57,1.4,1.65,2.5,1.66,2.34,1.59
51,New York,US Open,8/28/2023,Grand Slam,Outdoor,Hard,1st Round,5,Shelton B.,Cachin P.,47,66,1015,822,1,6,6,3,6,2,6,4,NA,NA,3,1,Completed,1.17,5,1.23,4.69,1.25,6.05,1.2,4.62
51,New York,US Open,8/28/2023,Grand Slam,Outdoor,Hard,1st Round,5,Ofner S.,Borges N.,58,79,868,754,7,6,3,6,7,6,6,4,NA,NA,3,1,Completed,1.67,2.2,1.83,2.1,1.84,2.22,1.76,2.08
51,New York,US Open,8/28/2023,Grand Slam,Outdoor,Hard,1st Round,5,Zhang Zh.,Wolf J.J.,67,45,817,1025,7,5,7,5,6,7,4,6,6,3,3,2,Completed,3.2,1.36,3.39,1.37,3.45,1.43,3.13,1.37
51,New York,US Open,8/28/2023,Grand Slam,Outdoor,Hard,1st Round,5,Cerundolo J.M.,Ivashka I.,93,103,630,571,2,6,6,7,6,3,6,3,6,3,3,2,Completed,3,1.4,3.22,1.4,3.22,1.47,3.03,1.39
51,New York,US Open,8/28/2023,Grand Slam,Outdoor,Hard,1st Round,5,Marozsan F.,Gasquet R.,92,55,635,915,6,3,6,1,6,7,6,7,6,2,3,2,Completed,2.75,1.44,2.9,1.47,3.1,1.52,2.75,1.46
51,New York,US Open,8/28/2023,Grand Slam,Outdoor,Hard,1st Round,5,Mannarino A.,Watanuki Y.,35,85,1206,686,7,5,6,7,6,3,7,5,NA,NA,3,1,Completed,1.5,2.63,1.56,2.59,1.67,2.63,1.53,2.54
